,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2015-10-02,0.6787829995155334,0.7092040181159973,0.6754819750785828,0.6871709823608398,0.6871709823608398,163326.0,ETH-USD,1.374922,0.668379008769989,0.0,-0.687751054763794
2015-10-03,0.6863430142402649,0.6931260228157043,0.6607159972190857,0.668379008769989,0.668379008769989,103497.0,ETH-USD,1.3578702,0.6286429762840271,0.0,-0.6894912123680115
2015-10-06,0.6505150198936462,0.6563010215759277,0.6024230122566223,0.609387993812561,0.609387993812561,218327.0,ETH-USD,1.3041443,0.6217160224914551,0.694756269454956,0.0
2015-10-11,0.6345149874687195,0.6577889919281006,0.6260300278663635,0.6260300278663635,0.6260300278663635,109567.0,ETH-USD,1.3215723,0.6076549887657166,0.0,-0.6955422759056091
2015-10-18,0.5176209807395935,0.5215460062026978,0.48099398612976074,0.48901399970054626,0.48901399970054626,243742.0,ETH-USD,1.1880099,0.4348289966583252,0.0,-0.6989958584308624
2015-10-26,0.6197429895401001,0.7575169801712036,0.5970979928970337,0.7313169836997986,0.7313169836997986,1089120.0,ETH-USD,1.4097153,0.8696410059928894,0.6783983111381531,0.0
2015-10-28,0.8709380030632019,1.0557899475097656,0.8078569769859314,1.0024800300598145,1.0024800300598145,2373050.0,ETH-USD,1.6769812,1.2066600322723389,0.6745011806488037,0.0
2015-11-08,0.9156609773635864,1.0326800346374512,0.9156609773635864,1.0274699926376343,1.0274699926376343,1021460.0,ETH-USD,1.6902089,0.9992780089378357,0.0,-0.6627389192581177
2015-11-10,1.0012600421905518,1.0530400276184082,0.9209679961204529,0.9343479871749878,0.9343479871749878,854581.0,ETH-USD,1.6504316,0.791828989982605,0.0,-0.7160836458206177
2015-11-11,0.9412959814071655,0.945277988910675,0.7297750115394592,0.791828989982605,0.791828989982605,1278580.0,ETH-USD,1.5164461,0.8957110047340393,0.7246171236038208,0.0
2015-11-27,0.882099986076355,0.9000509977340698,0.8606950044631958,0.867950975894928,0.867950975894928,403813.0,ETH-USD,1.5509104,0.9157029986381531,0.6829593777656555,0.0
2015-11-28,0.8681020140647888,0.9292929768562317,0.8621219992637634,0.9157029986381531,0.9157029986381531,462464.0,ETH-USD,1.5889479,0.8786140084266663,0.0,-0.6732448935508728
2015-12-01,0.8783159852027893,0.8867359757423401,0.8539369702339172,0.8748000264167786,0.8748000264167786,652857.0,ETH-USD,1.5521485,0.8212100267410278,0.0,-0.6773484349250793
