,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2015-11-02,1.0579700469970703,1.0997899770736694,0.9536470174789429,0.9897890090942383,0.9897890090942383,1145200.0,ETH-USD,4.6335135,1.0133600234985352,3.6437244415283203,0.0
2015-11-03,0.9945679903030396,1.0704400539398193,0.936614990234375,1.0133600234985352,1.0133600234985352,1907690.0,ETH-USD,4.6228685,0.8990499973297119,0.0,-3.609508514404297
2015-11-06,0.9047719836235046,0.9898480176925659,0.8529289960861206,0.9260320067405701,0.9260320067405701,913666.0,ETH-USD,4.5218763,0.9279739856719971,3.595844328403473,0.0
2015-11-11,0.9412959814071655,0.945277988910675,0.7297750115394592,0.791828989982605,0.791828989982605,1278580.0,ETH-USD,4.525953,0.8957110047340393,3.7341238260269165,0.0
2015-11-18,0.9932140111923218,1.0115699768066406,0.9405159950256348,0.9933189749717712,0.9933189749717712,681104.0,ETH-USD,4.528453,0.9555320143699646,0.0,-3.5351338982582092
2015-11-25,0.8938270211219788,0.8994929790496826,0.8511059880256653,0.8635370135307312,0.8635370135307312,622991.0,ETH-USD,4.5090356,0.8841829895973206,3.64549857378006,0.0
2015-11-27,0.882099986076355,0.9000509977340698,0.8606950044631958,0.867950975894928,0.867950975894928,403813.0,ETH-USD,4.4661846,0.9157029986381531,3.598233640193939,0.0
2015-12-08,0.8060240149497986,0.8236449956893921,0.7823280096054077,0.8221179842948914,0.8221179842948914,445903.0,ETH-USD,4.407143,0.7921670079231262,0.0,-3.585025131702423
2015-12-10,0.7955899834632874,0.8615900278091431,0.7872909903526306,0.840395987033844,0.840395987033844,369589.0,ETH-USD,4.39446,0.9297620058059692,3.5540642142295837,0.0
2015-12-11,0.8399950265884399,0.9297620058059692,0.8197889924049377,0.9297620058059692,0.9297620058059692,801072.0,ETH-USD,4.412175,0.9769729971885681,3.482413172721863,0.0
2015-12-27,0.8531659841537476,0.8615379929542542,0.8411509990692139,0.8563650250434875,0.8563650250434875,164565.0,ETH-USD,4.4384646,0.8450049757957458,0.0,-3.5820996165275574
2015-12-28,0.8563560247421265,0.8723940253257751,0.8329319953918457,0.8450049757957458,0.8450049757957458,235134.0,ETH-USD,4.4345307,0.873054027557373,3.5895257592201233,0.0
2015-12-31,0.9120979905128479,0.975413978099823,0.9102770090103149,0.933542013168335,0.933542013168335,663994.0,ETH-USD,4.468704,0.9480239748954773,3.5351622104644775,0.0
2016-01-01,0.9337120056152344,0.9548220038414001,0.9314420223236084,0.9480239748954773,0.9480239748954773,206062.0,ETH-USD,4.49219,0.9371240139007568,0.0,-3.5441659092903137
2016-01-08,0.9427520036697388,0.9918249845504761,0.9397150278091431,0.9867889881134033,0.9867889881134033,545600.0,ETH-USD,4.541649,0.9868329763412478,3.5548598766326904,0.0
2016-01-16,1.220460057258606,1.3081599473953247,1.1680099964141846,1.220289945602417,1.220289945602417,2462630.0,ETH-USD,4.781875,1.3274699449539185,3.5615851879119873,0.0
2016-01-28,2.406450033187866,2.6846699714660645,2.3420300483703613,2.5264899730682373,2.5264899730682373,4903850.0,ETH-USD,6.0382833,2.494960069656372,0.0,-3.511793375015259
2016-02-01,2.319689989089966,2.319689989089966,2.116309881210327,2.2116899490356445,2.2116899490356445,3994100.0,ETH-USD,6.0395355,2.4396400451660156,3.827845573425293,0.0
2016-02-04,2.5290300846099854,2.629539966583252,2.436460018157959,2.5780398845672607,2.5780398845672607,3552320.0,ETH-USD,6.0442753,2.538990020751953,0.0,-3.466235399246216
2016-02-20,4.682199954986572,4.754059791564941,4.12706995010376,4.341330051422119,4.341330051422119,8631090.0,ETH-USD,8.079203,4.653619766235352,3.73787260055542,0.0
2016-02-21,4.3605499267578125,4.711510181427002,4.227610111236572,4.653619766235352,4.653619766235352,6413550.0,ETH-USD,8.081734,5.616499900817871,3.4281139373779297,0.0
2016-02-25,6.186709880828857,6.647409915924072,5.551239967346191,6.104800224304199,6.104800224304199,21471800.0,ETH-USD,9.438005,5.921669960021973,0.0,-3.333205223083496
2016-03-12,11.13070011138916,13.533300399780273,11.087699890136719,13.533300399780273,13.533300399780273,48957300.0,ETH-USD,15.410966,14.475000381469727,1.8776655197143555,0.0
2016-03-17,12.558699607849121,12.643500328063965,10.44260025024414,11.081500053405762,11.081500053405762,41650600.0,ETH-USD,16.756943,10.998100280761719,0.0,-5.675442695617676
2016-03-21,10.30370044708252,12.014900207519531,10.161600112915039,11.864100456237793,11.864100456237793,28572600.0,ETH-USD,14.61984,11.274800300598145,0.0,-2.755739212036133
2016-03-25,11.260299682617188,11.372900009155273,10.527199745178223,10.743200302124023,10.743200302124023,13782000.0,ETH-USD,15.329257,10.973999977111816,4.586056709289551,0.0
